"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","40043","Upper middle income countries","2020","2020",14.95696,,
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","40043","Upper middle income countries","2021","2021",15.15823,,
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","40043","Upper middle income countries","2022","2022",15.2822,"‡","UIS Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","MNG","Mongolia","2019","2019",15.28515,,
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","TON","Tonga","2020","2020",15.22015,,
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","PER","Peru","2017","2017",14.51192,,
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","KGZ","Kyrgyzstan","2017","2017",12.58061,,
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","KGZ","Kyrgyzstan","2018","2018",12.56332,,
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","KGZ","Kyrgyzstan","2019","2019",12.57027,,
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","KGZ","Kyrgyzstan","2020","2020",12.75383,,
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","KGZ","Kyrgyzstan","2021","2021",13.15699,,
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","40642","Europe and Northern America","2017","2017",15.82997,,
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","40642","Europe and Northern America","2018","2018",15.89151,,
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","40642","Europe and Northern America","2019","2019",15.88292,,
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","40642","Europe and Northern America","2020","2020",15.88723,,
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","40642","Europe and Northern America","2021","2021",15.81995,,
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","40642","Europe and Northern America","2022","2022",15.85483,"‡","UIS Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","OMN","Oman","2017","2017",14.92529,"+","National Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","OMN","Oman","2018","2018",14.86847,"+","National Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","OMN","Oman","2019","2019",14.64418,"+","National Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","OMN","Oman","2020","2020",13.87254,"+","National Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","OMN","Oman","2021","2021",13.46503,"+","National Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","40617","Northern Africa and Western Asia","2017","2017",12.25902,"‡","UIS Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","40617","Northern Africa and Western Asia","2018","2018",12.45936,"‡","UIS Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","40617","Northern Africa and Western Asia","2019","2019",12.60146,"‡","UIS Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","40617","Northern Africa and Western Asia","2020","2020",12.71099,"‡","UIS Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","40617","Northern Africa and Western Asia","2021","2021",12.8232,"‡","UIS Estimation"
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","MDV","Maldives","2019","2019",11.26266,"‡","UIS Estimation"
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","AZE","Azerbaijan","2018","2018",13.2161,"+","National Estimation"
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","AZE","Azerbaijan","2019","2019",13.3343,"+","National Estimation"
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","AZE","Azerbaijan","2020","2020",12.54786,"+","National Estimation"
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","AZE","Azerbaijan","2021","2021",12.62805,"+","National Estimation"
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","AZE","Azerbaijan","2022","2022",12.74398,"+","National Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","AUS","Australia","2017","2017",22.39792,"+","National Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","AUS","Australia","2018","2018",21.00313,"+","National Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","AUS","Australia","2019","2019",22.01021,"+","National Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","AUS","Australia","2020","2020",21.73602,"+","National Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","AUS","Australia","2021","2021",21.98143,"+","National Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","AUS","Australia","2022","2022",21.48183,"+","National Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","UZB","Uzbekistan","2017","2017",11.79387,,
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","UZB","Uzbekistan","2018","2018",12.00045,"‡","UIS Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","UZB","Uzbekistan","2019","2019",12.28444,,
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","UZB","Uzbekistan","2020","2020",12.0064,"‡","UIS Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","UZB","Uzbekistan","2021","2021",12.02127,"‡","UIS Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","40510","World","2017","2017",12.23558,,
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","40510","World","2018","2018",12.16072,,
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","40510","World","2019","2019",12.25032,,
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","40510","World","2020","2020",12.39123,,
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","40510","World","2021","2021",12.48,"‡","UIS Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","40510","World","2022","2022",12.61754,"‡","UIS Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","RUS","Russian Federation","2017","2017",15.09939,"‡","UIS Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","RUS","Russian Federation","2018","2018",15.73216,"‡","UIS Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","RUS","Russian Federation","2019","2019",15.73413,"‡","UIS Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","RUS","Russian Federation","2020","2020",13.60529,,
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","RUS","Russian Federation","2021","2021",13.5027,,
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","RUS","Russian Federation","2022","2022",13.41428,,
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","TUR","Türkiye","2017","2017",19.20394,"+","National Estimation"
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","TUR","Türkiye","2018","2018",19.3805,"+","National Estimation"
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","TUR","Türkiye","2019","2019",19.53996,"+","National Estimation"
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","TUR","Türkiye","2020","2020",19.51246,"+","National Estimation"
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","TUR","Türkiye","2021","2021",19.80444,"+","National Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","FIN","Finland","2017","2017",20.21212,"+","National Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","FIN","Finland","2018","2018",20.31839,"+","National Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","FIN","Finland","2019","2019",19.8794,"+","National Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","FIN","Finland","2020","2020",19.9711,"+","National Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","FIN","Finland","2021","2021",20.25945,"+","National Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","FIN","Finland","2022","2022",20.65835,"+","National Estimation"
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","SYC","Seychelles","2017","2017",12.30264,,
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","SYC","Seychelles","2018","2018",12.45769,,
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","SYC","Seychelles","2019","2019",12.30957,,
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","SYC","Seychelles","2020","2020",12.31721,,
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","SYC","Seychelles","2021","2021",12.42627,,
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","SYC","Seychelles","2022","2022",12.6085,,
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","40611","Eastern Asia","2017","2017",13.58757,,
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","40611","Eastern Asia","2018","2018",13.72707,,
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","40611","Eastern Asia","2019","2019",13.90701,,
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","40611","Eastern Asia","2020","2020",14.24687,,
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","40611","Eastern Asia","2021","2021",14.56986,,
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","40611","Eastern Asia","2022","2022",14.828,,
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","DOM","Dominican Republic","2017","2017",15.55697,"+","National Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","DOM","Dominican Republic","2020","2020",15.36625,"+","National Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","DOM","Dominican Republic","2021","2021",14.78892,"+","National Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","BGD","Bangladesh","2017","2017",11.19708,"‡","UIS Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","BGD","Bangladesh","2018","2018",11.65119,"‡","UIS Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","BGD","Bangladesh","2020","2020",12.40667,"‡","UIS Estimation"
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","40606","Sub-Saharan Africa","2017","2017",9.65678,"‡","UIS Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","IDN","Indonesia","2017","2017",13.80362,"‡","UIS Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","IDN","Indonesia","2018","2018",13.86205,,
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","MAR","Morocco","2017","2017",13.77802,,
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","MAR","Morocco","2018","2018",13.90754,,
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","MAR","Morocco","2019","2019",14.07904,,
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","MAR","Morocco","2020","2020",14.21162,,
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","MAR","Morocco","2021","2021",14.1926,,
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","MAR","Morocco","2022","2022",14.68884,,
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","URY","Uruguay","2021","2021",15.94714,"+","National Estimation"
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","40530","Central and Eastern Europe","2017","2017",15.73854,,
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","40530","Central and Eastern Europe","2018","2018",16.01401,,
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","40530","Central and Eastern Europe","2019","2019",16.06697,,
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","40530","Central and Eastern Europe","2020","2020",16.1078,,
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","40530","Central and Eastern Europe","2021","2021",16.14791,,
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","40530","Central and Eastern Europe","2022","2022",16.15014,"‡","UIS Estimation"
